user_id,first_name,last_name,full_name,gender,date_of_birth,age,email,phone,address,city,state,country,zipcode,account_created_at,last_login_at,account_status,customer_segment,total_purchases,lifetime_value,average_order_value,preferred_categories,email_subscribed,sms_subscribed,preferred_language,preferred_currency,is_premium_member,referral_code,kyc_verified
USER-195142,Peter,Weber,Peter Weber,Male,1990-12-19,34,peter.weber412@hotmail.com,001-230-343-7661x3662,4705 Charles Village Apt. 058,Meyerstad,Florida,Burundi,75484,2024-10-15 07:47:42,2025-11-01 07:47:42,active,regular,7,10565,1509.29,books,True,True,Hindi,USD,False,REF99484,False
USER-200128,Travis,Craig,Travis Craig,Male,2007-09-14,18,travis.craig987@gmail.com,6964739798,6501 Burnett Meadow,Lake Kylechester,Oklahoma,Bhutan,79983,2022-12-12 07:47:42,2025-11-29 07:47:42,active,vip,148,210570,1422.77,"beauty,toys,electronics",True,True,Hindi,INR,True,REF33827,True
USER-462018,John,Delacruz,John Delacruz,Male,1952-06-14,73,john.delacruz700@yahoo.com,362.888.3636x8850,66678 Ashley Spurs,South Sandra,Wyoming,Turkmenistan,23031,2025-01-17 07:47:42,2025-09-15 07:47:42,active,regular,10,19605,1960.5,home,False,True,Hindi,USD,False,REF80462,True
USER-946415,Chloe,Schneider,Chloe Schneider,Female,1989-01-02,36,chloe.schneider111@yahoo.com,322-489-8907x49935,764 Ana Field Suite 805,Castilloberg,Michigan,Gibraltar,57364,2023-12-16 07:47:42,2025-09-04 07:47:42,inactive,loyal,36,25484,707.89,"sports,books",True,False,German,CAD,True,REF60966,False
USER-222034,Anthony,Jones,Anthony Jones,Other,1972-08-31,53,anthony.jones68@yahoo.com,371-465-7893,14860 Morgan Lake Apt. 092,Bellland,Minnesota,Nauru,70543,2024-01-07 07:47:42,2025-10-30 07:47:42,active,regular,12,18395,1532.92,"electronics,home",True,False,Hindi,USD,False,REF78136,True
USER-795743,Jose,Wheeler,Jose Wheeler,Other,1987-08-05,38,jose.wheeler934@gmail.com,378.475.7030x29301,4290 Stanley Rapid,North Dawnfurt,South Dakota,Guam,82494,2022-12-16 07:47:42,2025-09-19 07:47:42,active,regular,17,17401,1023.59,books,False,True,German,EUR,False,REF48398,False
USER-523874,Haley,Cowan,Haley Cowan,Female,1983-01-31,42,haley.cowan85@gmail.com,269.231.8062,6249 Cox Mountains,North Shelby,New York,Slovenia,34799,2023-03-01 07:47:42,2025-11-27 07:47:42,active,regular,15,14195,946.33,"books,sports",False,True,Hindi,USD,False,REF34651,True
USER-422038,Sierra,Navarro,Sierra Navarro,Other,1960-03-20,65,sierra.navarro922@gmail.com,001-257-814-4695x674,45146 Kemp Plain Suite 583,West Debbie,New York,Mauritius,33682,2022-09-17 07:47:42,2025-09-22 07:47:42,active,loyal,30,44223,1474.1,electronics,False,False,Spanish,GBP,True,REF80485,True
USER-963760,Elizabeth,Brennan,Elizabeth Brennan,Other,1952-06-13,73,elizabeth.brennan445@gmail.com,783-558-6267x3664,943 Kendra Run,Kennedyhaven,Alaska,Cape Verde,62235,2021-10-09 07:47:42,2025-09-26 07:47:42,active,regular,10,13335,1333.5,"electronics,clothing,grocery",False,True,Spanish,GBP,False,REF19563,True
USER-619333,Jason,Brock,Jason Brock,Male,1971-07-05,54,jason.brock656@gmail.com,+1-744-236-9580x50450,73429 Ashley Square,Richardburgh,Idaho,Nepal,96552,2022-06-23 07:47:42,2025-11-29 07:47:42,inactive,vip,147,158018,1074.95,books,True,True,French,EUR,True,REF61107,True
USER-489843,Julie,Perez,Julie Perez,Female,2005-09-12,20,julie.perez160@yahoo.com,(395)845-0380,045 Diane Points,Danielton,Michigan,Burundi,89182,2025-02-12 07:47:42,2025-09-15 07:47:42,inactive,regular,13,19449,1496.08,"books,clothing,beauty",False,False,English,INR,False,REF64216,False
USER-391595,Brandon,Clark,Brandon Clark,Male,1955-02-26,70,brandon.clark798@gmail.com,(579)343-3795,2652 Montoya Drive,North Douglasstad,Washington,South Georgia and the South Sandwich Islands,76012,2023-03-06 07:47:42,2025-10-29 07:47:42,active,occasional,4,842,210.5,"home,beauty",True,True,English,USD,False,REF30830,False
USER-169730,Juan,Pittman,Juan Pittman,Male,1973-04-26,52,juan.pittman336@gmail.com,+1-751-308-5738x38554,1174 Poole Island,Davilaland,South Dakota,Eritrea,77125,2024-12-22 07:47:42,2025-10-29 07:47:42,active,new,0,0,0.0,"toys,home,books",False,False,Hindi,GBP,False,REF24220,True
USER-514089,Peter,Robinson,Peter Robinson,Male,2002-05-25,23,peter.robinson569@hotmail.com,5625728167,5626 Andrade Extensions Suite 084,Davisberg,Kentucky,Kenya,11887,2021-03-02 07:47:42,2025-09-28 07:47:42,active,regular,6,12683,2113.83,sports,True,False,Spanish,USD,False,REF18834,True
USER-557125,Alicia,Dixon,Alicia Dixon,Other,1984-09-29,41,alicia.dixon449@hotmail.com,862.509.9069x319,45059 Samantha Crossroad Suite 731,Stephaniechester,Kansas,Angola,98114,2021-10-09 07:47:42,2025-11-12 07:47:42,inactive,regular,6,15860,2643.33,sports,False,True,Hindi,USD,False,REF30016,False
USER-362985,Travis,Farley,Travis Farley,Male,1985-02-21,40,travis.farley474@yahoo.com,688.480.4851,0282 Daniel Glens Apt. 755,Cathybury,Georgia,Azerbaijan,53026,2024-10-15 07:47:42,2025-09-09 07:47:42,inactive,loyal,32,25016,781.75,"clothing,grocery,toys",True,False,German,USD,True,REF67741,True
USER-984392,Jeremy,Owens,Jeremy Owens,Male,1969-07-23,56,jeremy.owens542@hotmail.com,315-549-0443,02977 Erika Coves,South Nicole,Maryland,Oman,49326,2024-04-19 07:47:42,2025-09-20 07:47:42,active,loyal,37,30405,821.76,"clothing,sports,books",True,True,French,GBP,True,REF15037,True
USER-208834,Malik,Russell,Malik Russell,Other,1993-08-22,32,malik.russell7@hotmail.com,479-326-5173,873 Eric Ramp,Lake Christina,Nevada,Tajikistan,97971,2023-10-11 07:47:42,2025-11-30 07:47:42,active,regular,17,17594,1034.94,electronics,True,True,German,CAD,False,REF94513,False
USER-396189,Andrea,Sanders,Andrea Sanders,Other,1968-11-13,57,andrea.sanders397@gmail.com,273-976-7105x29877,44500 Adam Trail,Melissaland,Maine,Norway,49411,2023-05-24 07:47:42,2025-10-31 07:47:42,active,occasional,5,2548,509.6,"grocery,sports,clothing",False,False,Spanish,EUR,False,REF47599,True
USER-507321,Maria,Newton,Maria Newton,Female,1951-06-20,74,maria.newton165@gmail.com,+1-478-790-3450,0934 Cohen Mount,Juarezton,Montana,Macao,31662,2023-11-07 07:47:42,2025-11-28 07:47:42,active,regular,14,7359,525.64,"sports,grocery",True,False,Spanish,INR,False,REF65199,False
USER-582954,Erin,Evans,Erin Evans,Other,1978-12-26,46,erin.evans455@hotmail.com,001-923-468-8101x382,18422 Corey Plain Apt. 532,Craigbury,Arkansas,Barbados,37308,2023-09-26 07:47:42,2025-10-02 07:47:42,active,regular,15,15901,1060.07,"sports,clothing,toys",True,True,Hindi,GBP,False,REF70735,False
USER-493023,Anthony,Pierce,Anthony Pierce,Other,1988-02-14,37,anthony.pierce219@hotmail.com,001-916-581-6360x3891,767 Brandon Brooks Suite 214,South Kaitlynshire,Missouri,Saint Pierre and Miquelon,93094,2023-09-17 07:47:42,2025-11-12 07:47:42,inactive,regular,19,9920,522.11,"toys,electronics,clothing",True,False,Hindi,EUR,False,REF96461,False
USER-642638,Melissa,Garcia,Melissa Garcia,Female,1995-12-19,29,melissa.garcia966@yahoo.com,7713634850,194 Cox Lakes,Smithstad,Indiana,Cocos (Keeling) Islands,11108,2023-06-06 07:47:42,2025-11-27 07:47:42,active,occasional,4,1911,477.75,"home,beauty,sports",True,True,German,GBP,False,REF71417,True
USER-874337,Jason,Kennedy,Jason Kennedy,Male,1959-07-27,66,jason.kennedy954@yahoo.com,(956)319-2767x137,1266 Stephens Burg Suite 573,Bradychester,Wisconsin,Portugal,32026,2023-03-09 07:47:42,2025-10-21 07:47:42,active,occasional,5,4846,969.2,clothing,True,True,English,USD,False,REF16914,False
USER-994016,Jimmy,Gonzalez,Jimmy Gonzalez,Male,1987-10-24,38,jimmy.gonzalez954@hotmail.com,440.922.3461x4466,76142 Nicholas Hill,North Kenneth,Indiana,Jamaica,89626,2023-11-30 07:47:42,2025-11-05 07:47:42,active,occasional,2,3019,1509.5,"beauty,books",False,False,French,EUR,False,REF47976,False
USER-206429,William,Rodriguez,William Rodriguez,Other,1997-05-03,28,william.rodriguez923@hotmail.com,001-863-964-7046x5689,48379 Richard Forks,South Andrea,Alaska,Vanuatu,30821,2020-12-22 07:47:42,2025-11-11 07:47:42,inactive,loyal,23,37442,1627.91,"home,books",False,False,Spanish,USD,True,REF97014,True
USER-566515,Michael,Miller,Michael Miller,Male,1959-04-12,66,michael.miller41@hotmail.com,(529)612-7065,87228 Juan Crossing,Brendanberg,Arizona,Bahrain,76392,2025-02-25 07:47:42,2025-10-13 07:47:42,active,regular,20,7792,389.6,"beauty,sports,books",True,False,English,INR,False,REF98049,False
USER-456281,Joseph,Smith,Joseph Smith,Male,1951-06-26,74,joseph.smith379@gmail.com,996.607.5789x849,17114 Gibbs Mall,Weberton,South Carolina,Mozambique,41883,2025-07-11 07:47:42,2025-11-08 07:47:42,active,loyal,29,42196,1455.03,clothing,True,False,French,USD,True,REF56492,False
USER-116730,Michael,Rojas,Michael Rojas,Other,1950-07-02,75,michael.rojas605@hotmail.com,+1-510-361-7356,61694 Robinson Points Apt. 193,East Candacestad,Illinois,Ireland,46690,2023-07-28 07:47:42,2025-11-09 07:47:42,active,regular,13,8146,626.62,"electronics,sports,home",True,True,Spanish,GBP,False,REF44486,False
USER-553980,Kelly,Norris,Kelly Norris,Female,2005-07-17,20,kelly.norris280@hotmail.com,001-290-968-2013,36131 Austin Pine Suite 490,Baileyburgh,Nevada,Belarus,15563,2021-09-16 07:47:42,2025-09-07 07:47:42,active,regular,7,10454,1493.43,electronics,True,False,German,EUR,False,REF71619,False
USER-507263,Paul,Williams,Paul Williams,Male,1963-08-24,62,paul.williams689@hotmail.com,7375295458,74392 Renee Trail,Mckeebury,Vermont,Guam,89640,2024-05-25 07:47:42,2025-09-02 07:47:42,active,regular,16,18158,1134.88,"toys,beauty",False,True,French,GBP,False,REF82401,True
USER-612575,Tonya,Peterson,Tonya Peterson,Female,1990-05-19,35,tonya.peterson86@yahoo.com,492-358-1476,863 Howard Courts,Lake Jacob,Virginia,Svalbard & Jan Mayen Islands,05392,2023-05-23 07:47:42,2025-09-06 07:47:42,active,loyal,41,49928,1217.76,"clothing,electronics,grocery",True,True,English,EUR,True,REF58940,True
USER-261487,Mallory,Cummings,Mallory Cummings,Other,1956-07-02,69,mallory.cummings243@yahoo.com,731-256-3093x07968,40899 Jacqueline Mount Suite 351,Dominguezport,Pennsylvania,Pakistan,47996,2021-07-18 07:47:42,2025-11-19 07:47:42,active,occasional,1,610,610.0,"clothing,grocery",False,False,English,CAD,False,REF25987,True
USER-838352,Jason,Romero,Jason Romero,Male,1994-12-25,30,jason.romero941@gmail.com,397.936.7072,224 Haley Pine,Theresaburgh,Iowa,Palestinian Territory,40560,2021-09-24 07:47:42,2025-11-20 07:47:42,active,loyal,42,23001,547.64,"sports,clothing,electronics",True,False,French,CAD,True,REF35249,False
USER-957264,Shawn,Franco,Shawn Franco,Male,1962-02-27,63,shawn.franco508@gmail.com,(432)636-5401x81444,50947 Bell Course Apt. 861,Erictown,Oklahoma,Senegal,21124,2022-07-09 07:47:42,2025-09-01 07:47:42,active,loyal,29,43971,1516.24,grocery,True,True,English,EUR,True,REF35915,False
USER-250882,Tina,Butler,Tina Butler,Other,1971-03-16,54,tina.butler997@gmail.com,+1-594-914-7539x891,90826 Elizabeth View Apt. 035,Mariahberg,Massachusetts,Argentina,39833,2024-11-07 07:47:42,2025-09-02 07:47:42,active,loyal,44,22483,510.98,"sports,clothing",False,False,Hindi,INR,True,REF76408,False
USER-328860,Janet,Jensen,Janet Jensen,Female,1991-02-08,34,janet.jensen845@hotmail.com,001-892-802-3766,94118 Chelsea Brook Apt. 424,New Michael,Idaho,Netherlands Antilles,30872,2023-12-24 07:47:42,2025-10-31 07:47:42,active,regular,13,9611,739.31,electronics,True,False,French,USD,False,REF91244,False
USER-183835,Desiree,Trevino,Desiree Trevino,Other,1959-03-24,66,desiree.trevino921@gmail.com,(562)583-4633x4889,408 Parsons Lake Suite 243,Watsonhaven,Indiana,Equatorial Guinea,50472,2021-11-24 07:47:42,2025-10-04 07:47:42,active,vip,72,216932,3012.94,"clothing,books",False,False,German,GBP,True,REF72973,False
USER-623968,Monica,Thompson,Monica Thompson,Female,1959-07-28,66,monica.thompson501@gmail.com,+1-755-407-4350,96964 Clark Rapid,Chelseafort,Oklahoma,Senegal,83280,2024-02-27 07:47:42,2025-09-22 07:47:42,active,new,0,0,0.0,"home,electronics,beauty",False,False,German,INR,False,REF52515,False
USER-586144,Anne,Atkins,Anne Atkins,Female,1979-05-06,46,anne.atkins157@yahoo.com,7476188300,686 Cole Plain Suite 706,Lewisview,Oklahoma,Burkina Faso,37830,2025-02-12 07:47:42,2025-10-12 07:47:42,active,regular,5,19309,3861.8,"toys,grocery",True,False,French,USD,False,REF66935,True
USER-258375,Jaclyn,Ellis,Jaclyn Ellis,Other,1996-10-26,29,jaclyn.ellis223@hotmail.com,3692014971,7566 Smith Junction Apt. 886,Lauramouth,Indiana,Senegal,13952,2025-05-19 07:47:42,2025-11-28 07:47:42,active,regular,9,9438,1048.67,grocery,False,True,French,CAD,False,REF46394,True
USER-299172,Terri,Parks,Terri Parks,Female,1969-04-28,56,terri.parks742@yahoo.com,+1-244-692-3435x96985,5402 Santana Underpass,Lake Matthewchester,Wisconsin,Gibraltar,54047,2023-02-11 07:47:42,2025-10-06 07:47:42,suspended,regular,10,12984,1298.4,beauty,True,True,French,INR,False,REF89667,False
USER-248350,Justin,Jones,Justin Jones,Male,1974-10-18,51,justin.jones966@hotmail.com,+1-792-257-1402,2648 Crystal Trace Apt. 849,New Mario,Utah,Tokelau,93001,2023-02-21 07:47:42,2025-11-03 07:47:42,active,regular,5,10046,2009.2,"books,beauty",False,True,Hindi,EUR,False,REF79420,False
USER-457666,John,Goodman,John Goodman,Other,1984-10-28,41,john.goodman827@hotmail.com,2633585301,93048 Hernandez Ways Suite 758,South Andrea,Wisconsin,Thailand,49963,2022-01-19 07:47:42,2025-11-14 07:47:42,active,regular,20,6034,301.7,"toys,clothing",True,False,Spanish,GBP,False,REF93082,False
USER-925026,Jamie,Wells,Jamie Wells,Female,1972-11-10,53,jamie.wells349@gmail.com,(656)820-3634x4439,123 Nathan Springs,Burgessbury,Wyoming,Malawi,30992,2022-09-04 07:47:42,2025-10-19 07:47:42,active,occasional,2,3136,1568.0,"sports,beauty,books",True,True,German,CAD,False,REF71571,True
USER-428686,Robert,Woods,Robert Woods,Other,1951-10-23,74,robert.woods98@hotmail.com,9738174457,8508 Cervantes Greens Suite 594,Zamorafurt,Utah,China,32614,2023-10-05 07:47:42,2025-11-12 07:47:42,active,occasional,1,4835,4835.0,"books,electronics,sports",False,True,French,EUR,False,REF57681,True
USER-596759,Michael,Santos,Michael Santos,Male,1993-03-20,32,michael.santos649@hotmail.com,001-852-995-3774x037,6751 Carlson Keys,Campbellview,Oklahoma,Italy,20200,2025-11-23 07:47:42,2025-10-20 07:47:42,active,regular,20,14205,710.25,"beauty,sports",False,True,Spanish,CAD,False,REF89309,True
USER-409979,James,Davis,James Davis,Other,2004-04-01,21,james.davis754@yahoo.com,001-833-709-9000x94065,3856 Sanchez Falls Apt. 266,East Julie,North Carolina,Saint Kitts and Nevis,95181,2020-12-13 07:47:42,2025-11-06 07:47:42,active,regular,14,9066,647.57,"electronics,home",False,True,Spanish,GBP,False,REF13313,True
USER-783288,Tonya,Welch,Tonya Welch,Other,1959-11-20,66,tonya.welch432@hotmail.com,001-800-347-0911x03495,583 Cobb Harbor,Bassland,Rhode Island,Belgium,11873,2025-06-21 07:47:42,2025-10-14 07:47:42,active,regular,9,12318,1368.67,"home,books,sports",False,True,French,INR,False,REF46169,True
USER-840605,Richard,Jones,Richard Jones,Other,1978-09-09,47,richard.jones292@yahoo.com,876.818.6870x4796,9950 Joshua Expressway Apt. 302,Lake Nathanberg,Georgia,Mexico,48848,2024-12-31 07:47:42,2025-09-16 07:47:42,active,loyal,50,20555,411.1,"grocery,home",True,False,German,CAD,True,REF13337,False
USER-777724,Laura,Lopez,Laura Lopez,Female,1982-05-13,43,laura.lopez183@yahoo.com,4543739862,0474 Dillon Forest Apt. 478,Carlosland,Arkansas,El Salvador,70222,2024-01-31 07:47:42,2025-09-13 07:47:42,active,occasional,1,2817,2817.0,"electronics,books,grocery",True,False,English,USD,False,REF28338,True
USER-207220,Matthew,Green,Matthew Green,Other,1997-03-26,28,matthew.green963@yahoo.com,(403)559-4410,4774 James Ford Suite 183,Brewerstad,North Carolina,Slovenia,11260,2021-11-29 07:47:42,2025-10-31 07:47:42,active,loyal,31,31700,1022.58,"beauty,toys",True,False,German,CAD,True,REF18146,False
USER-772995,Alexa,Kelly,Alexa Kelly,Female,1963-04-24,62,alexa.kelly159@gmail.com,365-981-5398x852,128 Rivera Valley Apt. 675,Matthewton,Rhode Island,Mexico,76173,2022-11-03 07:47:42,2025-11-19 07:47:42,active,occasional,4,1803,450.75,"sports,clothing",True,True,English,EUR,False,REF72743,True
USER-144224,Peter,Thompson,Peter Thompson,Male,1959-06-26,66,peter.thompson239@gmail.com,293-548-9180,924 Curtis Rest,Michelleborough,California,Martinique,34463,2025-01-21 07:47:42,2025-11-13 07:47:42,active,regular,15,11349,756.6,"toys,electronics,books",False,False,English,INR,False,REF82093,True
USER-142079,Shawn,Andrews,Shawn Andrews,Male,1970-09-15,55,shawn.andrews37@gmail.com,001-609-812-1852x73411,3015 Benjamin Circle Suite 407,North Martin,Illinois,Benin,84533,2024-09-28 07:47:42,2025-11-01 07:47:42,active,regular,5,10724,2144.8,"beauty,books,clothing",False,True,Spanish,CAD,False,REF10963,False
USER-378550,Scott,Miller,Scott Miller,Other,1984-09-01,41,scott.miller524@gmail.com,9968598455,82991 Richard Ridges Suite 520,Youngport,Virginia,Saint Vincent and the Grenadines,43169,2023-09-26 07:47:42,2025-11-10 07:47:42,active,occasional,5,2599,519.8,"books,sports",True,False,German,USD,False,REF68398,False
USER-314528,Jason,Cohen,Jason Cohen,Male,2000-11-27,25,jason.cohen43@hotmail.com,001-410-661-6691x0082,17562 Houston Port,South Amandachester,West Virginia,Burkina Faso,66490,2023-09-28 07:47:42,2025-11-17 07:47:42,active,occasional,2,2139,1069.5,"books,toys,beauty",True,False,French,INR,False,REF17126,True
USER-694381,Peggy,Blevins,Peggy Blevins,Female,1993-12-11,31,peggy.blevins524@hotmail.com,547.491.0059,32200 Durham Grove Suite 972,Travisberg,South Dakota,Panama,72756,2025-10-12 07:47:42,2025-10-22 07:47:42,active,vip,96,225076,2344.54,"toys,beauty,home",False,False,Hindi,EUR,True,REF74445,False
USER-688072,Jonathan,Lee,Jonathan Lee,Other,1989-05-28,36,jonathan.lee815@gmail.com,(295)414-5205,022 Smith Tunnel Suite 474,Smithfurt,South Dakota,United States Minor Outlying Islands,06257,2022-03-04 07:47:42,2025-10-30 07:47:42,active,loyal,23,48980,2129.57,electronics,True,False,English,GBP,True,REF68334,False
USER-864147,Shannon,Ballard,Shannon Ballard,Other,1997-08-25,28,shannon.ballard100@hotmail.com,209-304-1898x56643,88788 Luna Light,Courtneystad,Missouri,United Arab Emirates,57047,2025-08-12 07:47:42,2025-10-14 07:47:42,active,regular,11,11933,1084.82,"clothing,home",False,True,French,USD,False,REF25738,False
USER-248728,Hannah,Terry,Hannah Terry,Female,1978-11-18,47,hannah.terry953@hotmail.com,+1-331-536-0622x901,99038 Jared Crossing Suite 895,West Timothyshire,Missouri,Moldova,36820,2020-12-08 07:47:42,2025-11-04 07:47:42,suspended,loyal,40,44387,1109.67,grocery,True,True,English,USD,True,REF40776,False
USER-707940,Jessica,Castro,Jessica Castro,Other,1972-09-03,53,jessica.castro280@hotmail.com,441-591-4790x5347,532 Snyder Valley,Lake Robertborough,Minnesota,Namibia,84335,2024-05-25 07:47:42,2025-11-28 07:47:42,active,occasional,4,1018,254.5,sports,True,False,German,USD,False,REF14870,False
USER-553496,Kristie,Lin,Kristie Lin,Female,1981-09-20,44,kristie.lin180@hotmail.com,(486)256-2925x8228,68856 Maldonado Village,New Jefferybury,Wisconsin,Senegal,49458,2025-11-02 07:47:42,2025-09-18 07:47:42,active,occasional,1,2800,2800.0,"grocery,clothing,home",True,False,Spanish,EUR,False,REF68718,True
USER-781765,Jay,Knox,Jay Knox,Male,1952-08-04,73,jay.knox577@yahoo.com,909.764.5837x44959,5592 Hill Station Suite 411,West Daisy,Colorado,Cameroon,11138,2021-03-25 07:47:42,2025-10-06 07:47:42,active,regular,20,17975,898.75,"electronics,home,toys",True,False,German,INR,False,REF81380,True
USER-491399,Janice,Carter,Janice Carter,Other,1950-06-22,75,janice.carter381@yahoo.com,+1-626-875-1199x76453,678 Young Stravenue,Port Michaelchester,Massachusetts,Guinea-Bissau,41222,2021-11-03 07:47:42,2025-09-21 07:47:42,active,regular,15,17045,1136.33,"home,books",False,False,German,GBP,False,REF48331,True
USER-953779,Alan,Lamb,Alan Lamb,Other,1959-07-07,66,alan.lamb911@gmail.com,(482)401-6301x597,9276 Tran Port,East Alice,Louisiana,Uzbekistan,71469,2023-02-21 07:47:42,2025-09-05 07:47:42,active,regular,16,12073,754.56,"home,grocery",False,False,German,CAD,False,REF99173,True
USER-144832,Lori,Miranda,Lori Miranda,Female,1975-05-18,50,lori.miranda941@hotmail.com,001-301-780-4033x480,7155 Nelson Brook Suite 392,Adkinsstad,Iowa,Trinidad and Tobago,69573,2021-02-03 07:47:42,2025-09-11 07:47:42,active,loyal,30,37701,1256.7,"home,toys,books",True,True,German,USD,True,REF64916,True
USER-625738,Patricia,Williams,Patricia Williams,Other,2005-11-10,20,patricia.williams533@yahoo.com,346.327.2053x6499,2850 Tina Knolls Suite 383,Lake Alyssa,Vermont,Netherlands Antilles,46248,2025-05-01 07:47:42,2025-09-18 07:47:42,inactive,vip,190,398461,2097.16,"sports,beauty,toys",False,False,English,GBP,True,REF58932,False
USER-648532,Michelle,Nunez,Michelle Nunez,Other,1955-05-25,70,michelle.nunez403@yahoo.com,682-612-6264x39567,99198 Stephen Landing Suite 129,South Anntown,Montana,San Marino,63480,2024-09-07 07:47:42,2025-09-18 07:47:42,active,regular,18,16268,903.78,sports,False,True,Spanish,USD,False,REF76127,True
USER-619257,Michael,Ramirez,Michael Ramirez,Male,2003-01-06,22,michael.ramirez712@yahoo.com,+1-725-931-6498x283,0554 Wong Station,Hamiltonfurt,New Hampshire,Faroe Islands,42344,2024-03-12 07:47:42,2025-10-31 07:47:42,active,occasional,3,2214,738.0,sports,True,True,English,GBP,False,REF25869,True
USER-294735,Jason,Conley,Jason Conley,Other,2003-02-24,22,jason.conley69@yahoo.com,+1-277-615-6922,3597 Martinez Center,South Richardbury,South Carolina,Seychelles,39620,2024-06-28 07:47:42,2025-10-04 07:47:42,active,new,0,0,0.0,"toys,electronics",False,False,German,GBP,False,REF37321,False
USER-549339,Elizabeth,Rodriguez,Elizabeth Rodriguez,Other,1970-04-08,55,elizabeth.rodriguez942@hotmail.com,477-434-9431x487,35474 Phillip Isle Suite 739,Haydenmouth,Mississippi,Guinea,53098,2023-03-26 07:47:42,2025-09-10 07:47:42,suspended,occasional,1,4525,4525.0,"beauty,home",True,False,German,INR,False,REF80650,True
USER-543234,Elizabeth,Hernandez,Elizabeth Hernandez,Other,1970-10-30,55,elizabeth.hernandez636@gmail.com,+1-655-958-0957,136 John Streets Suite 704,Lake Rileyton,North Carolina,Guyana,20867,2020-12-22 07:47:42,2025-10-17 07:47:42,active,new,0,0,0.0,toys,True,False,English,INR,False,REF43050,True
USER-186994,Albert,Garcia,Albert Garcia,Male,1961-05-04,64,albert.garcia851@hotmail.com,714.279.7341x855,17039 Garcia Club Suite 590,South Sheila,Virginia,Maldives,49372,2021-11-25 07:47:42,2025-09-11 07:47:42,active,new,0,0,0.0,"beauty,clothing,books",False,True,French,GBP,False,REF82433,False
USER-327074,Donna,Williams,Donna Williams,Other,1981-01-09,44,donna.williams98@yahoo.com,001-706-779-4907x8692,389 Wallace Springs Apt. 536,Mckeeberg,Connecticut,Pitcairn Islands,14898,2025-11-08 07:47:42,2025-09-04 07:47:42,active,loyal,47,42126,896.3,"grocery,electronics,books",True,False,French,CAD,True,REF60879,True
USER-365503,Tommy,Allen,Tommy Allen,Other,2000-11-05,25,tommy.allen715@hotmail.com,(589)660-7072x288,014 Brandon Mountain,East Lauren,Colorado,Slovakia (Slovak Republic),14456,2023-01-06 07:47:42,2025-09-29 07:47:42,inactive,loyal,34,29613,870.97,books,False,False,English,EUR,True,REF20069,True
USER-605566,Susan,Collins,Susan Collins,Female,1992-06-08,33,susan.collins6@hotmail.com,293-566-3579x6714,6582 Holloway Passage,Lake Brettmouth,Wyoming,Romania,88783,2023-09-28 07:47:42,2025-09-08 07:47:42,active,new,0,0,0.0,books,True,True,French,CAD,False,REF74664,True
USER-848502,Carrie,Horn,Carrie Horn,Female,1956-02-08,69,carrie.horn718@hotmail.com,(437)494-1288x66911,2611 Clarke Plains,North Joseph,Illinois,Zimbabwe,86703,2025-04-06 07:47:42,2025-11-18 07:47:42,suspended,loyal,24,44259,1844.12,"electronics,sports,toys",False,False,English,CAD,True,REF58272,True
USER-538959,Latoya,Good,Latoya Good,Female,2005-10-23,20,latoya.good286@yahoo.com,+1-746-657-4465x325,36738 Gloria Divide Apt. 388,New Connorside,California,France,87759,2023-06-20 07:47:42,2025-09-20 07:47:42,active,occasional,1,1033,1033.0,"beauty,sports,toys",True,True,English,USD,False,REF31233,True
USER-698129,Brett,Watkins,Brett Watkins,Male,1965-05-21,60,brett.watkins202@hotmail.com,(684)518-4714x62201,72836 James Pass,Josephton,Kansas,Congo,13273,2023-05-31 07:47:42,2025-09-07 07:47:42,active,new,0,0,0.0,"grocery,electronics",True,False,English,CAD,False,REF15210,True
USER-312281,John,Strickland,John Strickland,Male,1988-11-21,37,john.strickland137@yahoo.com,870.490.6761x837,162 Victor Canyon Suite 888,Aaronchester,Rhode Island,Saint Vincent and the Grenadines,86249,2021-09-22 07:47:42,2025-09-02 07:47:42,active,regular,16,5982,373.88,clothing,False,True,French,EUR,False,REF51881,True
USER-603724,James,Williams,James Williams,Male,1995-03-26,30,james.williams680@gmail.com,969.630.3264x56496,4909 Brewer Forks,South Benjaminbury,Pennsylvania,Botswana,80353,2023-04-02 07:47:42,2025-09-30 07:47:42,active,regular,8,7824,978.0,"clothing,grocery,beauty",True,True,English,INR,False,REF77290,True
USER-693659,Edwin,Rogers,Edwin Rogers,Male,1992-08-13,33,edwin.rogers642@gmail.com,001-897-401-8158x913,53193 Chandler Tunnel,Bestmouth,Montana,Mozambique,36843,2021-09-09 07:47:42,2025-10-09 07:47:42,active,occasional,3,2346,782.0,"electronics,toys",False,True,French,INR,False,REF13626,True
USER-804282,Nancy,Cisneros,Nancy Cisneros,Other,1984-05-03,41,nancy.cisneros401@gmail.com,(721)669-0887,58384 Faith Road,Port Megan,Alabama,Malaysia,79600,2023-05-23 07:47:42,2025-09-14 07:47:42,active,occasional,2,1543,771.5,"toys,beauty,grocery",True,True,Hindi,CAD,False,REF47699,False
USER-910653,Mark,Smith,Mark Smith,Male,1980-04-18,45,mark.smith615@yahoo.com,551.774.5469,83319 Richardson Roads,Lake Christopher,Alaska,British Virgin Islands,06672,2025-09-27 07:47:42,2025-10-08 07:47:42,inactive,loyal,22,43084,1958.36,electronics,False,False,German,GBP,True,REF70883,False
