transaction_id,user_id,product_id,category,quantity,unit_price,subtotal,discount_percent,discount_amount,tax_amount,shipping_fee,total_amount,payment_method,status,transaction_timestamp,delivery_pincode,delivery_city,delivery_state,delivery_country,expected_delivery_date,actual_delivery_date,customer_email,customer_phone,order_source,is_first_purchase,coupon_code
TXN-7F141F458A56,USER-923501,PROD-27196,beauty,1,1341,1341,15,201.15,205.17,0,1345.02,credit_card,pending,2025-06-08 19:33:09,43852,North Williambury,Oregon,IT,2025-06-12,,simmonsmichael@example.com,001-478-520-1904x32230,mobile_web,True,COUP3496
TXN-B3E37E9F92F9,USER-694438,PROD-92285,grocery,2,249,498,0,0.0,89.64,50,637.64,paypal,completed,2025-11-07 16:42:09,27904,East Kenneth,Arkansas,HR,2025-11-13,2025-11-11,iperez@example.org,835-246-2127,web,False,
TXN-961FC3431649,USER-269316,PROD-18934,books,1,1280,1280,0,0.0,230.4,0,1510.4,credit_card,completed,2025-09-24 16:32:09,22963,Austinburgh,Utah,NL,2025-09-30,2025-10-01,millereric@example.org,(761)963-2488,web,True,
TXN-10A862EBDCDD,USER-696360,PROD-73997,electronics,3,24320,72960,0,0.0,13132.8,0,86092.8,paypal,pending,2025-10-27 17:25:09,21131,South Roger,South Carolina,PA,2025-11-03,,leslie93@example.net,001-303-964-6871x91203,mobile_web,False,
TXN-E81EEFB8880C,USER-491835,PROD-20943,toys,1,4344,4344,15,651.6,664.63,0,4357.03,cod,completed,2025-06-19 06:01:09,52222,North April,Ohio,HT,2025-06-23,2025-06-26,johnwilliams@example.net,+1-313-688-1588,mobile_web,True,COUP3532
TXN-99E3C077F130,USER-994498,PROD-23801,books,1,869,869,0,0.0,156.42,0,1025.42,credit_card,completed,2025-08-03 10:43:09,34729,Anaburgh,Arizona,NP,2025-08-08,2025-08-08,nhorn@example.org,318.729.7168,mobile_app,False,
TXN-679DB5F4E7A7,USER-214419,PROD-21248,home,3,3750,11250,15,1687.5,1721.25,0,11283.75,upi,completed,2025-09-07 05:28:09,60911,Lake Joshua,Michigan,AT,2025-09-12,2025-09-13,cannonkimberly@example.net,001-900-715-2911x371,mobile_app,True,COUP8802
TXN-2E6ED4591439,USER-219879,PROD-46487,grocery,1,128,128,15,19.2,19.58,50,178.38,credit_card,completed,2025-07-08 06:10:09,08004,Lake Edwardstad,Massachusetts,MU,2025-07-14,2025-07-10,nortonwilliam@example.com,001-344-421-8299x87478,mobile_app,False,COUP8756
TXN-F53BF7F61DBB,USER-323787,PROD-17088,sports,1,14621,14621,10,1462.1,2368.6,0,15527.5,credit_card,completed,2025-10-16 05:39:09,23533,Walterton,Massachusetts,MU,2025-10-19,2025-10-20,bwilliams@example.com,7093004365,mobile_app,True,COUP5887
TXN-D8BCB92C9A6B,USER-846802,PROD-69168,toys,1,4498,4498,15,674.7,688.19,0,4511.49,credit_card,completed,2025-08-12 21:00:09,47879,Alyssafurt,Missouri,TM,2025-08-17,2025-08-15,youngedward@example.com,235.850.5429x60807,web,False,COUP7866
TXN-ECB848316559,USER-605020,PROD-72324,automotive,2,45643,91286,20,18257.2,13145.18,0,86173.98,credit_card,pending,2025-07-06 18:56:09,27753,South Carrie,South Carolina,TH,2025-07-09,,ymontgomery@example.org,001-298-622-1040x16481,mobile_web,True,COUP2274
TXN-2E6551F1EF8E,USER-857830,PROD-97551,jewelry,1,81807,81807,5,4090.35,13989.0,0,91705.65,upi,completed,2025-09-10 07:39:09,82496,Suzanneburgh,Oklahoma,PY,2025-09-16,2025-09-13,pgilmore@example.net,363.481.6432,mobile_app,False,COUP2861
TXN-0268C2054773,USER-930489,PROD-98335,toys,1,2352,2352,0,0.0,423.36,0,2775.36,debit_card,completed,2025-10-28 11:20:09,91811,Montgomeryport,Washington,DO,2025-11-04,2025-10-30,rickey20@example.org,(825)486-3144x17064,web,True,
TXN-00AB49A6F50A,USER-881931,PROD-34596,toys,1,5905,5905,0,0.0,1062.9,0,6967.9,credit_card,completed,2025-10-12 10:12:09,46989,Katherineton,Idaho,NA,2025-10-15,2025-10-16,jenniferwood@example.net,+1-224-530-1764x64489,mobile_app,True,
TXN-3759ACB8E67A,USER-416611,PROD-50234,automotive,2,8675,17350,5,867.5,2966.85,0,19449.35,debit_card,completed,2025-08-31 14:21:09,96285,West Johnhaven,North Dakota,EE,2025-09-07,2025-09-08,martin27@example.net,001-505-604-0433x335,mobile_app,True,COUP3880
TXN-6E01FA4E329E,USER-581111,PROD-66149,beauty,1,874,874,0,0.0,157.32,0,1031.32,credit_card,completed,2025-06-14 09:05:09,77456,Nicoleville,Montana,ZA,2025-06-20,2025-06-21,lindsayshaffer@example.org,597-587-1809,mobile_app,True,
TXN-5B0CA6ECCDFE,USER-191876,PROD-23606,clothing,2,434,868,0,0.0,156.24,0,1024.24,debit_card,completed,2025-07-14 04:08:09,78268,Lake Erikafort,Indiana,CR,2025-07-20,2025-07-20,oschneider@example.org,(201)219-8756x17868,mobile_web,True,
TXN-354205204C47,USER-800144,PROD-47998,toys,1,1935,1935,0,0.0,348.3,0,2283.3,credit_card,completed,2025-08-02 04:26:09,24726,Port Anthony,Alaska,TZ,2025-08-08,2025-08-07,cookrobert@example.net,(698)603-6577,mobile_web,False,
TXN-5FC8E0481716,USER-107974,PROD-59105,sports,1,8715,8715,15,1307.25,1333.39,0,8741.15,credit_card,completed,2025-08-15 10:33:09,78629,Lake Rebeccatown,South Carolina,KZ,2025-08-18,2025-08-20,peterlynch@example.com,(601)349-1189,web,True,COUP1430
TXN-42FAB33A1A1C,USER-260825,PROD-59074,automotive,1,49078,49078,0,0.0,8834.04,0,57912.04,net_banking,refunded,2025-09-29 14:23:09,71178,Jeremiahfurt,North Dakota,QA,2025-10-03,,mary92@example.com,522.939.9821,mobile_web,False,
TXN-4428839A410D,USER-968797,PROD-16760,jewelry,1,57243,57243,5,2862.15,9788.55,0,64169.4,net_banking,completed,2025-09-09 15:38:09,36548,Matthewland,Colorado,IE,2025-09-15,2025-09-12,dominguezmeredith@example.com,(988)860-5053,web,True,COUP9261
TXN-7E0F03D66526,USER-224122,PROD-92764,jewelry,2,52381,104762,5,5238.1,17914.3,0,117438.2,credit_card,completed,2025-09-09 01:43:09,56687,Burchton,North Dakota,MD,2025-09-12,2025-09-11,wilsondavid@example.org,3302835669,mobile_app,True,COUP3507
TXN-6324AD4891B1,USER-129169,PROD-91015,automotive,1,5662,5662,0,0.0,1019.16,0,6681.16,upi,refunded,2025-06-20 10:59:09,51132,Lake Stanley,Massachusetts,CH,2025-06-25,,corythompson@example.org,955-806-8826x917,web,True,
TXN-85CA8C260AC8,USER-784219,PROD-39065,books,1,496,496,0,0.0,89.28,50,635.28,upi,completed,2025-09-24 10:45:09,74081,New Jason,North Dakota,IN,2025-09-29,2025-09-26,kara01@example.org,880-287-3543x7882,web,True,
TXN-01F43B1BC28C,USER-769396,PROD-85937,clothing,1,1208,1208,5,60.4,206.57,0,1354.17,credit_card,completed,2025-10-15 05:44:09,28283,Lake Nicholas,Washington,CM,2025-10-21,2025-10-23,garciamitchell@example.net,001-409-208-5991x449,mobile_app,True,COUP7402
TXN-2A733BDC69F1,USER-205561,PROD-74361,electronics,1,27615,27615,20,5523.0,3976.56,0,26068.56,credit_card,completed,2025-08-25 21:08:09,94171,Braunshire,Hawaii,NA,2025-08-31,2025-09-02,kwang@example.com,001-548-499-7184x28596,web,True,COUP5894
TXN-05835D1EA989,USER-110632,PROD-33419,jewelry,2,83734,167468,0,0.0,30144.24,0,197612.24,net_banking,refunded,2025-07-29 12:10:09,43801,West Andrewhaven,Maryland,TN,2025-08-05,,stephaniezamora@example.org,(834)226-6980,web,True,
TXN-5A755E843794,USER-647093,PROD-43357,clothing,2,1879,3758,5,187.9,642.62,0,4212.72,debit_card,completed,2025-10-05 20:41:09,73627,Mooreville,New Jersey,NI,2025-10-09,2025-10-07,maygordon@example.org,283-689-3595x3828,mobile_app,True,COUP4600
TXN-4C97B998ACB9,USER-187496,PROD-26591,books,1,660,660,20,132.0,95.04,0,623.04,credit_card,completed,2025-09-15 17:01:09,00903,Susanville,Georgia,MD,2025-09-21,2025-09-20,jpeterson@example.org,(895)382-6418x6965,mobile_web,False,COUP4163
TXN-F04A0953ABCE,USER-362241,PROD-32670,sports,2,11656,23312,10,2331.2,3776.54,0,24757.34,net_banking,completed,2025-07-02 22:38:09,28895,New Timothychester,Connecticut,GQ,2025-07-06,2025-07-09,katieaguirre@example.com,001-551-643-4682,mobile_app,False,COUP8309
TXN-C2D4D18F9CC8,USER-544320,PROD-88162,books,2,752,1504,5,75.2,257.18,0,1685.98,credit_card,completed,2025-08-26 10:56:09,67220,Connieton,Alaska,DM,2025-08-29,2025-08-31,agoodwin@example.org,+1-586-796-6101x68311,web,True,COUP9378
TXN-8152F912DA63,USER-365356,PROD-86922,toys,2,2604,5208,15,781.2,796.82,0,5223.62,net_banking,completed,2025-08-21 07:41:09,03841,North Nicholaston,South Carolina,KH,2025-08-25,2025-08-29,christopher91@example.net,607-662-8397x62053,mobile_app,False,COUP4046
TXN-2CABA5A6B62A,USER-475122,PROD-42154,clothing,2,2062,4124,0,0.0,742.32,0,4866.32,upi,completed,2025-09-09 09:48:09,02705,Alexanderport,Montana,DK,2025-09-14,2025-09-12,kleinshane@example.org,001-266-429-2508x1776,mobile_app,False,
TXN-EE1480952FD9,USER-343949,PROD-83615,clothing,1,3458,3458,0,0.0,622.44,0,4080.44,credit_card,completed,2025-06-27 10:44:09,74611,Port Kimberlytown,Montana,SL,2025-07-04,2025-07-04,carlos33@example.org,331.925.5235x617,mobile_app,False,
TXN-751CF4E7A9AF,USER-433219,PROD-51958,sports,1,3629,3629,0,0.0,653.22,0,4282.22,credit_card,completed,2025-10-31 04:20:09,01895,Port Wendy,Hawaii,GD,2025-11-04,2025-11-06,millerfrank@example.com,736-838-5277,mobile_app,False,
TXN-04361422FC82,USER-347906,PROD-85551,electronics,1,19180,19180,10,1918.0,3107.16,0,20369.16,debit_card,completed,2025-08-03 22:40:09,16395,East Seth,Texas,ST,2025-08-09,2025-08-05,kurt90@example.net,(395)802-6480,mobile_web,True,COUP6527
TXN-C62D57C59671,USER-776096,PROD-12132,clothing,1,4149,4149,10,414.9,672.14,0,4406.24,upi,completed,2025-09-02 19:43:09,36597,Wandabury,New Hampshire,GA,2025-09-09,2025-09-10,marilyn67@example.net,427-378-2210,mobile_app,False,COUP1771
TXN-51804D77E38E,USER-512433,PROD-49117,grocery,2,1060,2120,20,424.0,305.28,0,2001.28,credit_card,completed,2025-06-25 04:47:09,64932,North Courtney,Kentucky,SI,2025-06-29,2025-06-27,ijackson@example.com,001-779-873-6383x1828,web,True,COUP2722
TXN-D28B88F38B47,USER-438542,PROD-67105,sports,1,3188,3188,10,318.8,516.46,0,3385.66,upi,completed,2025-07-16 06:49:09,04322,Jeremymouth,West Virginia,AO,2025-07-19,2025-07-20,lfloyd@example.net,001-266-717-7067x3682,web,True,COUP1786
TXN-4C530C1E6409,USER-419071,PROD-19835,books,2,774,1548,10,154.8,250.78,0,1643.98,credit_card,completed,2025-10-25 13:19:09,00796,Fernandezland,Texas,DO,2025-10-28,2025-10-28,jeffreybailey@example.net,(616)850-5871,mobile_app,True,COUP7771
TXN-E8E300C136A2,USER-767841,PROD-68560,clothing,1,4574,4574,5,228.7,782.15,0,5127.45,debit_card,cancelled,2025-09-08 08:18:09,75137,Lake Charles,Tennessee,EC,2025-09-12,,holdendominic@example.net,(679)208-9843x6998,web,False,COUP5853
TXN-7DCBA3943CE4,USER-845937,PROD-20852,beauty,2,2437,4874,0,0.0,877.32,0,5751.32,debit_card,pending,2025-06-06 05:44:09,21254,North Melissa,Arizona,UY,2025-06-12,,eileendaniels@example.net,+1-348-642-4959x881,web,True,
TXN-B02F66942E48,USER-113765,PROD-97883,sports,2,8070,16140,0,0.0,2905.2,0,19045.2,credit_card,completed,2025-07-01 15:16:09,45954,Garretthaven,New Jersey,GB,2025-07-06,2025-07-09,dominguezscott@example.com,(438)267-6738,mobile_app,False,
TXN-04E577A79AE1,USER-787120,PROD-30184,automotive,3,7424,22272,0,0.0,4008.96,0,26280.96,credit_card,cancelled,2025-06-24 15:36:09,81186,Hillland,South Carolina,BI,2025-06-30,,isimpson@example.com,(582)999-6872x2589,web,True,
TXN-DD8FDC7783A3,USER-391334,PROD-65455,home,4,10264,41056,5,2052.8,7020.58,0,46023.78,credit_card,completed,2025-11-02 08:41:09,98774,Port Dawnmouth,Utah,SL,2025-11-06,2025-11-04,rossjacob@example.net,750.940.5669,mobile_app,True,COUP5370
TXN-5A2B5D85FCD9,USER-129974,PROD-72421,automotive,1,30164,30164,0,0.0,5429.52,0,35593.52,debit_card,completed,2025-10-07 03:23:09,75106,North Emilyburgh,Louisiana,SR,2025-10-14,2025-10-12,kimberlycooper@example.com,642-486-7963x259,mobile_web,False,
TXN-7163D3850528,USER-155739,PROD-67847,books,1,857,857,5,42.85,146.55,0,960.7,upi,completed,2025-09-16 01:23:09,84164,Lake Stephanie,Utah,SN,2025-09-20,2025-09-22,kristine33@example.net,001-715-962-4152,mobile_app,False,COUP9497
TXN-880AF38F8A16,USER-554626,PROD-24311,electronics,1,42858,42858,0,0.0,7714.44,0,50572.44,credit_card,pending,2025-07-05 23:33:09,23818,Paulshire,Hawaii,NA,2025-07-08,,mirandawalker@example.net,+1-651-838-1865x507,mobile_web,True,
TXN-18B261123CD8,USER-388840,PROD-39683,jewelry,2,92686,185372,0,0.0,33366.96,0,218738.96,credit_card,completed,2025-06-05 23:17:09,73728,Alexismouth,Wisconsin,RU,2025-06-09,2025-06-08,mallory30@example.org,791-589-1179x7203,web,False,
TXN-DE00C2A8323F,USER-767837,PROD-47747,jewelry,2,38745,77490,0,0.0,13948.2,0,91438.2,debit_card,completed,2025-07-30 08:29:09,35776,North Maryborough,Montana,KP,2025-08-03,2025-08-02,nguyenshawn@example.com,931-732-5936x78136,mobile_app,True,
TXN-5A15A3D0E3BD,USER-274740,PROD-34555,beauty,1,2014,2014,0,0.0,362.52,0,2376.52,debit_card,completed,2025-10-15 22:52:09,06503,New Josephberg,Vermont,BA,2025-10-18,2025-10-18,campbellkayla@example.org,9522769819,mobile_web,True,
TXN-398F3C2E1F20,USER-722859,PROD-56156,grocery,1,1244,1244,15,186.6,190.33,0,1247.73,debit_card,completed,2025-11-25 13:05:09,79808,Port Timothy,Louisiana,ML,2025-11-30,2025-12-03,jimmypalmer@example.net,001-956-922-5866x05986,web,True,COUP3401
TXN-A625699BC17A,USER-912915,PROD-22308,clothing,2,2795,5590,0,0.0,1006.2,0,6596.2,debit_card,completed,2025-07-13 23:06:09,37140,Michelleberg,New York,MA,2025-07-19,2025-07-17,william48@example.net,896-755-9428x24911,mobile_app,False,
TXN-BD6BEED61188,USER-114219,PROD-56219,books,3,783,2349,10,234.9,380.54,0,2494.64,paypal,pending,2025-06-30 16:41:09,03829,Port Adam,Arizona,BB,2025-07-05,,lauriewatson@example.org,001-531-232-1551,mobile_web,True,COUP3423
TXN-1E70E10C812B,USER-530250,PROD-38869,home,1,11904,11904,0,0.0,2142.72,0,14046.72,upi,cancelled,2025-08-30 01:01:09,42965,Timothyhaven,Indiana,ZW,2025-09-02,,lpeters@example.net,944-448-8966,web,False,
TXN-5C763FEBBB35,USER-769760,PROD-24146,books,2,1383,2766,15,414.9,423.2,0,2774.3,credit_card,cancelled,2025-07-19 02:32:09,65982,South Shane,South Dakota,OM,2025-07-24,,dawn20@example.org,(482)554-3183x281,mobile_app,False,COUP7836
TXN-BB73B8E753C4,USER-389666,PROD-50543,sports,1,1073,1073,10,107.3,173.83,0,1139.53,upi,completed,2025-08-05 12:58:09,08747,East Catherine,Tennessee,AF,2025-08-10,2025-08-09,claire06@example.net,9187364723,web,True,COUP9174
TXN-EEB47FCF62D8,USER-818826,PROD-29284,grocery,1,1444,1444,20,288.8,207.94,0,1363.14,debit_card,completed,2025-09-13 16:30:09,03676,Port Thomas,North Dakota,MA,2025-09-16,2025-09-21,ortegagregory@example.org,(277)754-5847x262,mobile_app,True,COUP8436
TXN-27BE04B12F1B,USER-142942,PROD-38485,books,1,1314,1314,0,0.0,236.52,0,1550.52,credit_card,completed,2025-11-30 06:32:09,19171,New Lisamouth,Missouri,KM,2025-12-04,2025-12-04,jessicalong@example.net,(971)572-1733,mobile_app,True,
TXN-9125B123046E,USER-190181,PROD-45477,home,1,6646,6646,15,996.9,1016.84,0,6665.94,credit_card,completed,2025-08-31 23:57:09,74489,Port Sara,Massachusetts,EG,2025-09-06,2025-09-05,ericmoses@example.net,562.416.5914,mobile_app,True,COUP5280
TXN-DFFC6D2B19D3,USER-416693,PROD-88255,books,1,454,454,5,22.7,77.63,50,558.93,credit_card,completed,2025-06-09 01:32:09,31493,West Denise,Vermont,HN,2025-06-13,2025-06-14,lukecase@example.com,(617)977-3264x30954,mobile_web,True,COUP5932
TXN-EB3B77C2CBCC,USER-419811,PROD-21219,books,3,1260,3780,0,0.0,680.4,0,4460.4,credit_card,completed,2025-08-11 04:40:09,80613,East Patriciashire,New Hampshire,AD,2025-08-18,2025-08-16,ashleyalexander@example.org,9537978713,mobile_web,False,
TXN-C0F74B6D9668,USER-628288,PROD-99805,beauty,1,2068,2068,0,0.0,372.24,0,2440.24,net_banking,completed,2025-07-10 06:59:09,18625,East Edward,Utah,GB,2025-07-16,2025-07-12,taylormichael@example.net,001-908-732-0048x7978,web,False,
TXN-2CC98C86A7F8,USER-924843,PROD-41804,jewelry,1,68135,68135,5,3406.75,11651.08,0,76379.33,paypal,pending,2025-11-16 19:40:09,90101,Lake Jody,Virginia,MR,2025-11-22,,jack86@example.org,001-303-704-4361x99517,mobile_web,True,COUP8582
TXN-7657F33140DA,USER-946705,PROD-77896,grocery,1,1768,1768,0,0.0,318.24,0,2086.24,upi,completed,2025-09-05 12:42:09,21866,Port Jessica,Colorado,AO,2025-09-10,2025-09-11,dawnjackson@example.net,001-550-214-3748,mobile_app,False,
TXN-A75CA357F28A,USER-163821,PROD-25917,jewelry,1,89396,89396,10,8939.6,14482.15,0,94938.55,upi,completed,2025-07-09 08:17:09,80727,North Barbara,New Mexico,BS,2025-07-13,2025-07-12,gloriaporter@example.net,326-902-2132,mobile_web,True,COUP5929
TXN-D5E3AE5E6897,USER-758756,PROD-50749,electronics,2,32282,64564,0,0.0,11621.52,0,76185.52,credit_card,completed,2025-10-30 15:42:09,54255,Goodwinberg,Arkansas,CI,2025-11-03,2025-11-02,wilsonpatrick@example.org,(920)519-0725,web,False,
TXN-C8ED5D04F693,USER-125854,PROD-76296,grocery,1,850,850,0,0.0,153.0,0,1003.0,credit_card,refunded,2025-09-30 14:32:09,26446,North Kelly,Illinois,NR,2025-10-07,,irogers@example.org,+1-827-448-1242x11408,mobile_web,False,
TXN-AA6D93B902E5,USER-790130,PROD-90892,clothing,1,3841,3841,0,0.0,691.38,0,4532.38,credit_card,completed,2025-09-30 02:16:09,44692,New Elizabethberg,Georgia,UG,2025-10-07,2025-10-03,nicholas09@example.org,001-955-261-0399x529,mobile_app,False,
TXN-48B6796950B1,USER-404124,PROD-47938,clothing,1,4338,4338,0,0.0,780.84,0,5118.84,credit_card,completed,2025-08-03 17:56:09,13237,South David,Louisiana,ET,2025-08-09,2025-08-06,jmcconnell@example.com,+1-456-242-3041,web,False,
TXN-9FEB239DA803,USER-579285,PROD-25745,jewelry,1,52043,52043,0,0.0,9367.74,0,61410.74,debit_card,pending,2025-06-24 17:46:09,18961,Conradchester,Delaware,ML,2025-06-29,,timothygrant@example.com,2298907166,web,False,
TXN-9A80BDD64221,USER-858188,PROD-70076,books,5,118,590,0,0.0,106.2,0,696.2,paypal,completed,2025-09-01 09:15:09,30411,East Michelle,North Dakota,CF,2025-09-07,2025-09-07,petersonjose@example.org,+1-903-740-3010x95679,web,True,
TXN-EDB6619398AB,USER-787781,PROD-29844,beauty,2,2836,5672,0,0.0,1020.96,0,6692.96,upi,completed,2025-09-19 10:29:09,55969,Cindystad,New Hampshire,UA,2025-09-25,2025-09-21,nathan62@example.org,371-324-7601x080,mobile_web,False,
TXN-5C7015A6D4AE,USER-494812,PROD-71833,jewelry,1,87372,87372,10,8737.2,14154.26,0,92789.06,debit_card,completed,2025-09-25 03:04:09,05577,North Linda,West Virginia,NG,2025-09-30,2025-10-01,craigross@example.org,226.380.8081x5712,mobile_web,False,COUP7615
TXN-E9E434953B30,USER-170852,PROD-15888,electronics,1,48529,48529,0,0.0,8735.22,0,57264.22,credit_card,cancelled,2025-07-31 21:00:09,45421,South Christopherhaven,Arizona,NE,2025-08-04,,dgarcia@example.com,001-835-410-4584x743,mobile_web,True,
TXN-F5021549508E,USER-210553,PROD-32806,toys,4,6391,25564,15,3834.6,3911.29,0,25640.69,credit_card,completed,2025-11-20 08:44:09,15470,North Andre,Nevada,EG,2025-11-26,2025-11-28,amanda85@example.com,(869)447-0318x05339,mobile_app,True,COUP3851
TXN-27D4CD641D2E,USER-436759,PROD-24111,grocery,1,823,823,5,41.15,140.73,0,922.58,debit_card,completed,2025-07-27 17:05:09,58104,Maryfurt,Nevada,CZ,2025-08-01,2025-07-30,gomezcaleb@example.org,(370)600-4666,web,True,COUP8111
TXN-8B3B74211B0F,USER-953370,PROD-79275,sports,1,1809,1809,5,90.45,309.34,0,2027.89,debit_card,completed,2025-10-26 07:25:09,43798,Port Carlosville,Arkansas,PE,2025-11-01,2025-11-01,hestrada@example.com,6042938819,mobile_web,True,COUP6582
TXN-68F53BC941CA,USER-294305,PROD-99438,automotive,1,33017,33017,0,0.0,5943.06,0,38960.06,upi,completed,2025-08-30 11:51:09,41794,Lake Whitney,California,LB,2025-09-06,2025-09-07,bobbybishop@example.net,5943976987,web,True,
TXN-D12B2D3F9C7D,USER-560197,PROD-66034,toys,1,7359,7359,0,0.0,1324.62,0,8683.62,upi,completed,2025-10-30 16:34:09,26540,Garzaville,Nebraska,MU,2025-11-02,2025-11-05,curtis61@example.org,574.407.7943,mobile_web,False,
TXN-CFA70AA9F46D,USER-123637,PROD-39362,books,1,614,614,0,0.0,110.52,0,724.52,paypal,completed,2025-09-18 05:14:09,42748,Whitehaven,Texas,UA,2025-09-25,2025-09-21,brandi19@example.com,2149262037,mobile_web,False,
TXN-F3F820F4C052,USER-518612,PROD-91087,electronics,2,36278,72556,0,0.0,13060.08,0,85616.08,debit_card,pending,2025-09-23 11:47:09,71352,North Christopher,Arkansas,DJ,2025-09-26,,mccoydonna@example.com,981-435-9989,mobile_app,False,
TXN-1E44E4D6878B,USER-373553,PROD-36281,beauty,1,393,393,5,19.65,67.2,50,490.55,upi,pending,2025-06-14 06:33:09,15175,South Sydneyside,North Carolina,YE,2025-06-20,,sarah80@example.org,+1-764-548-2217,web,True,COUP6666
TXN-F8F6A514C664,USER-174200,PROD-64557,jewelry,2,97900,195800,0,0.0,35244.0,0,231044.0,debit_card,cancelled,2025-09-21 08:46:09,75354,Comptonstad,New Hampshire,AG,2025-09-24,,bryanjohnson@example.net,3676571236,web,False,
TXN-60375A60EBBE,USER-632261,PROD-39523,beauty,1,1917,1917,10,191.7,310.55,0,2035.85,paypal,completed,2025-11-16 06:59:09,78578,Davisland,Hawaii,SE,2025-11-20,2025-11-22,lcraig@example.com,(996)288-2769,mobile_web,False,COUP1296
TXN-4336FE615F60,USER-679334,PROD-73199,electronics,2,25870,51740,5,2587.0,8847.54,0,58000.54,credit_card,completed,2025-10-26 04:20:09,35514,New Michaelville,Kentucky,BT,2025-10-29,2025-11-01,brodriguez@example.org,983.827.4883x5651,mobile_app,False,COUP4172
TXN-70E4C8BFFEF3,USER-459793,PROD-67216,electronics,1,16108,16108,5,805.4,2754.47,0,18057.07,credit_card,completed,2025-07-15 13:46:09,24320,Daniellechester,Vermont,DZ,2025-07-18,2025-07-23,mary66@example.net,449.360.4784,mobile_web,True,COUP1931
TXN-4CF1A2158F31,USER-180333,PROD-17425,home,1,14570,14570,0,0.0,2622.6,0,17192.6,credit_card,completed,2025-09-28 22:40:09,58689,East Annville,Missouri,CV,2025-10-05,2025-10-03,tinakelly@example.org,+1-564-288-2089x3486,mobile_app,True,
TXN-836174DB894E,USER-788484,PROD-20066,clothing,3,2349,7047,0,0.0,1268.46,0,8315.46,upi,completed,2025-10-04 17:03:09,57636,West Randall,Georgia,GB,2025-10-09,2025-10-08,eguzman@example.com,5917141319,mobile_web,False,
TXN-6DE044B7DAA7,USER-785395,PROD-42008,automotive,1,18033,18033,5,901.65,3083.64,0,20214.99,credit_card,completed,2025-08-16 09:09:09,87163,Port Morgan,Virginia,NE,2025-08-22,2025-08-20,hallthomas@example.com,3528304588,web,True,COUP3246
TXN-43A822FC9E62,USER-982298,PROD-78287,sports,2,5396,10792,0,0.0,1942.56,0,12734.56,credit_card,completed,2025-10-25 06:33:09,44075,East Michaelview,Wisconsin,KI,2025-10-31,2025-11-01,hthomas@example.net,865-803-4409,mobile_app,True,
TXN-6CAC958F9ADC,USER-122323,PROD-75392,electronics,1,18214,18214,0,0.0,3278.52,0,21492.52,upi,completed,2025-09-19 12:24:09,08782,Camposfort,West Virginia,BI,2025-09-25,2025-09-21,isabelwheeler@example.net,001-680-888-0678x21417,mobile_app,False,
TXN-D81200820D0E,USER-565588,PROD-15821,sports,1,3770,3770,5,188.5,644.67,0,4226.17,debit_card,completed,2025-11-21 14:00:09,68261,Port Jeremymouth,South Carolina,ER,2025-11-26,2025-11-23,qsims@example.net,(698)393-9698x74869,mobile_web,False,COUP5301
TXN-D7F7EFDCDBD5,USER-949602,PROD-87458,sports,1,12806,12806,10,1280.6,2074.57,0,13599.97,debit_card,pending,2025-11-16 04:13:09,43404,Briannamouth,Texas,BE,2025-11-22,,martinezdennis@example.net,+1-220-575-3605x11716,mobile_web,False,COUP9761
TXN-921ECA58AB77,USER-586017,PROD-65552,jewelry,1,95269,95269,5,4763.45,16291.0,0,106796.55,credit_card,completed,2025-10-01 02:50:09,78620,Clarkmouth,Kansas,NG,2025-10-04,2025-10-05,craigriley@example.com,(690)667-0009x942,mobile_web,False,COUP2401
TXN-7E12446285E6,USER-362073,PROD-81146,books,1,791,791,0,0.0,142.38,0,933.38,credit_card,completed,2025-09-26 10:57:09,23953,West Samanthafurt,Utah,IS,2025-10-03,2025-09-28,areynolds@example.org,964-620-4565x77580,web,False,
TXN-768377E03E49,USER-696053,PROD-96609,beauty,2,1233,2466,0,0.0,443.88,0,2909.88,credit_card,completed,2025-11-20 20:18:09,42304,East Kimberly,Rhode Island,AT,2025-11-27,2025-11-23,yanderson@example.com,766-522-6540x165,mobile_app,True,
TXN-4F0E9471586A,USER-707723,PROD-20426,books,1,1349,1349,20,269.8,194.26,0,1273.46,credit_card,completed,2025-09-20 22:53:09,07539,Lake Sarahchester,Hawaii,ER,2025-09-26,2025-09-23,thompsonkelly@example.com,(677)346-2591x60112,web,True,COUP3406
TXN-92072D714C9C,USER-747966,PROD-95980,electronics,1,15748,15748,0,0.0,2834.64,0,18582.64,debit_card,pending,2025-07-04 21:46:09,12598,Reneehaven,Kentucky,SN,2025-07-11,,aholder@example.net,4175986778,mobile_web,True,
TXN-39DADBC9F2AE,USER-163766,PROD-43954,books,2,133,266,15,39.9,40.7,50,316.8,credit_card,completed,2025-06-30 00:26:09,10873,New Caitlin,Minnesota,PA,2025-07-03,2025-07-02,galvanjoshua@example.org,001-664-526-1212x038,mobile_web,False,COUP2854
TXN-946B92C00447,USER-635859,PROD-20151,sports,1,3743,3743,0,0.0,673.74,0,4416.74,upi,completed,2025-06-18 17:52:09,96893,Petersonchester,Minnesota,MC,2025-06-23,2025-06-21,idelacruz@example.org,585.725.4824x218,web,False,
